dataset	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	HMP	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT	MetaHIT
Bacteria|Firmicutes|Clostridia|Clostridiales|Eubacteriaceae|Eubacterium|Eubacterium_limosum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009	0.01944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Clostridiales|Eubacteriaceae|Eubacterium|Eubacterium_ramulus	0.0	0.47835	0.0	0.0	0.0	0.06439	0.0	0.0	0.05326	0.0	0.2103	0.02018	0.0	0.01082	0.0	0.44944	0.0	0.0	0.0	0.0	0.03404	0.0	0.0	0.0997	0.00914	0.46944	0.0	0.25029	0.07869	0.06201	0.10135	0.04084	0.02694	0.04299	0.03039	0.08391	0.0073	0.05206	0.05966	0.11684	0.03154	0.02215	0.03015	0.24633	0.18397	0.0	0.13276	0.08605	0.07031	0.01326	0.0712	0.05691	0.03019	0.11044	0.01581	0.0	0.13323	0.17517	0.06455	0.0	0.0	0.02416	0.03073	0.15268	0.11144	0.13209	0.27446	0.11974	0.05084	0.2419	0.14326	0.13696	0.0	0.1353	0.21163	0.06756	0.02707	0.0	0.27383	0.08824	0.04705	0.7364	0.0412	0.06721	0.00063	0.04158	0.04748	0.00449	0.09406	0.00259	0.0	0.0	0.0	0.03339	0.32913	0.0	0.0	0.0	0.03779	0.0037	0.02018	0.00527	0.10805	0.05832	0.0	0.0	0.17112	0.00246	0.04416	0.46637	0.03605	0.02681	1.06218	0.03677	0.07247	0.0	0.0	0.48367	0.07569	0.04235	0.03403	0.22571	0.03273	0.0	0.00814	0.06544	0.0	0.0	0.03321	0.0	0.0	0.0	0.01934	0.08124	0.0	0.01537	0.0	0.00637	0.04138	0.29719	0.00301	0.00271	0.0	0.05103	0.00866	0.03078	0.33451	0.07565	0.008	0.00134	0.02411	0.00693	0.01481	0.0	0.00038	0.0	0.10694	0.0	0.06552	0.0	0.11585	0.00171	0.0	0.09213	0.05963	0.01218	0.0	0.0	0.08745	0.0001	0.00161	0.0	0.0	0.00434	0.03005	0.01772	0.00448	0.0	0.01954	0.0	0.00687	0.0	0.04187	0.05292	0.06876	0.06344	0.01143	0.01289	0.1754	0.02376	0.00755	0.00461	0.1718	0.22591	0.02735	0.16165	0.06148	0.0	0.63157	0.22964	0.00962	0.06181	0.01981	0.29446	0.00363	0.0	0.00263	0.0	0.0	0.18697	0.16632	0.00818	0.0	0.0	0.03725	0.0	0.08539	0.08934	0.08415	0.0	0.02602	0.03275	0.0	0.0061	0.02337	0.30027	0.08185	0.01658	0.0	0.09615	0.29619	0.0	0.24003	0.0535	0.37197	0.31495	0.2249	0.27825
Bacteria|Firmicutes|Clostridia|Clostridiales|Eubacteriaceae|Eubacterium|Eubacterium_rectale	0.0	29.66393	0.23827	0.0	0.0	0.04337	0.0	0.0	0.67137	0.0	2.09966	1.04488	0.0	0.62197	0.0	2.03445	0.0	0.0	0.0	0.79829	2.28791	0.0	0.0	0.99569	8.59565	1.87174	0.0	4.37929	2.29243	1.90723	1.27438	2.13935	1.09063	4.89643	4.40074	4.8405	1.38171	2.00889	4.77425	13.14333	4.54732	5.66181	2.44938	1.11621	8.03213	1.25197	1.4091	0.27043	2.67719	2.53863	4.72562	7.45819	7.33218	0.38884	15.99173	4.77301	5.42302	19.0276	0.70595	0.14992	0.0	5.5224	0.00959	5.39842	9.3786	1.23741	6.5647	15.55146	4.17986	7.36438	15.51531	6.95984	0.0	0.29998	3.42631	0.99321	1.40571	1.6032	7.86141	0.85481	6.81024	0.31699	1.03627	17.82502	2.9602	0.19829	0.27849	3.7078	10.33807	2.687	0.52632	1.62613	0.88103	1.37888	0.36273	0.0	1.85208	0.0	1.0403	0.38521	0.39591	0.13528	12.50851	8.8114	12.83011	4.58483	10.91875	6.14434	1.32312	2.21694	39.10998	12.66855	1.12218	0.83702	38.62721	3.73014	0.35093	8.47843	1.75033	16.86297	1.21013	8.69579	0.13903	0.86615	0.37032	0.53261	11.10289	0.0	2.91687	4.0302	0.05153	0.32603	5.72366	1.27987	0.0	3.17329	0.32902	0.74115	1.51114	1.66087	1.72955	0.38011	0.01734	0.46444	8.38986	0.82736	2.17831	0.49967	4.08972	6.77996	0.9464	1.99397	0.48545	5.15777	2.24032	0.0	0.9774	10.2941	0.45871	0.13443	1.40092	1.40608	0.00198	1.81179	4.43348	0.83401	0.0	1.283	5.31075	0.09955	0.0574	0.23081	0.22596	3.51535	0.91595	2.01262	2.37621	0.09053	0.97167	0.09306	0.16465	4.72716	11.9783	0.57364	2.72719	2.78364	1.57374	0.39055	0.34711	3.49727	1.3828	4.48878	9.86474	1.59441	0.25547	1.46813	0.25455	0.84276	36.68582	1.13071	9.5426	0.77517	10.25407	0.44588	8.47294	12.96204	5.59215	3.42019	2.0457	5.09989	0.2811	1.34138	0.41407	3.79223	0.48033	2.602	2.85263	0.40328	19.79455	0.46942	0.70522	15.01788	0.23749	11.5199	7.48061	6.40346	3.339	1.4125	11.02472	1.66106	1.71638	2.62669	9.29593	1.22277	1.7231	6.22022	3.82232	0.31043
Bacteria|Firmicutes|Clostridia|Clostridiales|Eubacteriaceae|Eubacterium|Eubacterium_siraeum	0.0	8.2533	2.41346	0.0	0.0	0.00614	0.0	0.0	21.22966	0.0	0.60694	0.12542	0.0	0.04239	0.0	4.43856	0.0	0.0	0.0	0.0	0.19561	0.0	0.0	4.82882	2.45937	0.20912	0.0	1.94915	0.14887	4.79325	0.35641	18.82689	0.05773	1.90048	1.61895	0.52265	26.07423	0.55384	3.05856	0.02987	7.73512	0.46239	0.14284	0.00166	0.2107	2.46382	1.89378	0.0	1.15246	23.69863	2.93749	11.48699	3.06613	3.0925	2.54638	1.50832	0.52337	6.72973	0.47855	0.0	0.38123	0.27367	0.0424	0.06404	0.96164	0.00696	0.0	1.1251	0.16467	3.7176	0.0	0.0	0.0	0.61761	3.68528	0.13187	0.95249	1.52702	4.05636	2.52421	11.24778	0.13573	0.1015	0.0	0.50326	0.0	1.13165	0.03098	0.0	0.0	1.16055	0.0	0.00136	2.08215	2.35197	0.0	0.0	0.0	0.0	0.01734	0.0	0.0	17.65747	0.91543	0.2861	0.0	4.84874	2.43099	0.00161	0.73142	0.04512	4.55512	0.08306	3.1482	0.0	0.0	0.0	0.0	0.00223	0.17679	0.03081	0.0	1.02948	0.00816	0.0	0.10168	0.05098	0.0	0.3194	0.03459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0275	0.0	0.03467	0.0	0.00034	0.0	0.00356	0.0	0.0	0.01046	1.08112	0.00424	1.68744	0.00521	0.0	0.57822	1.25358	0.04011	0.00373	0.01696	0.00815	1.40073	0.36235	0.11973	0.0	0.00855	1.55419	1.41047	0.60738	0.0	0.0	0.0	0.0	0.00603	0.0	0.02116	0.0	0.0	0.0	0.0	0.0	0.0053	0.0	0.0	0.00095	3.55442	6.18987	5.11084	0.0	0.64331	0.39749	0.0	7.00729	0.07607	0.0	0.00381	0.0	0.0	20.28193	0.00661	0.0	0.15722	0.0	0.00925	0.00239	0.0	0.0	1.01883	2.4817	0.84608	0.0	0.04599	6.14423	0.71653	0.01866	0.0	0.0	0.00083	0.0	0.00499	0.01003	0.18788	0.0	0.0	0.03888	0.0	0.01218	0.0	0.52599	5.64293	0.01051	0.52798	0.0	0.00233	0.0	0.0197	0.16167	0.0	0.29256	0.00026	1.05336
Bacteria|Firmicutes|Clostridia|Clostridiales|Eubacteriaceae|Eubacterium|Eubacterium_sp_3_1_31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02211	0.00563	0.04516	0.0	0.0	0.0	0.0	0.03691	0.0	0.05883	0.00427	0.0	0.0	0.0	0.0	0.0	0.0002	0.06987	0.00087	0.0	0.0	0.0	0.01042	0.0	0.02387	0.07175	0.0	0.0012	0.0	0.01186	0.00271	0.0	0.0	0.0053	0.07095	0.04239	0.00914	0.00568	0.0	0.0	0.02527	0.00232	0.01495	0.0	0.01102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.70825	0.0	0.0	0.0	0.0	0.09797	0.00066	0.00619	0.00411	0.0	0.0	0.0	0.0	0.00378	1.73831	0.0	0.02005	0.0	0.0	0.00157	0.0	0.00339	0.00092	0.00134	0.0	0.0	0.0	0.0	0.0	0.00798	0.0	0.0	0.19052	0.0	0.0	0.00172	0.01171	0.0	0.0	0.0	0.00317	0.0	0.19175	0.44903	0.02967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00939	0.0	0.0	0.0	0.00584	0.0	0.00407	0.0	0.00078	0.0	0.0	0.19112	0.0	0.0	0.0	0.0	0.34132	0.0	0.0	0.00035	0.00989	0.01509	0.00046	0.06664	0.0	0.01971	0.01908	0.0	0.00265	0.0	0.0	0.0	0.00261	0.0	0.0	0.0	0.0019	0.00783	0.0	0.0	0.2832	0.0	0.00717	0.0
Bacteria|Firmicutes|Clostridia|Clostridiales|Eubacteriaceae|Eubacterium|Eubacterium_ventriosum	0.0	0.0	0.00624	0.0	0.0	0.10646	0.0	0.0	0.01395	0.0	0.04436	0.03357	0.0	0.01081	0.0	0.018	0.0	0.0	0.0	0.0	0.01778	0.0	0.0	0.0026	0.10494	0.53315	0.0	0.33632	0.08749	0.25521	0.0065	0.00071	0.01962	0.06894	0.51594	0.0	0.01926	0.3814	0.0583	0.48818	0.04276	0.00658	0.04218	0.52591	0.0	0.0	0.10568	0.05604	0.05362	0.0	0.01328	0.02653	0.08481	0.01507	0.0	0.10252	0.03522	0.16152	0.36287	0.0215	0.90522	0.23745	0.00438	0.03163	0.21382	0.99824	0.12581	0.32392	0.11785	0.52268	0.599	0.38352	0.0	0.15116	0.03133	0.06098	0.51772	0.0769	0.4565	0.13788	0.07777	0.17489	0.11892	0.29382	0.10939	0.07343	0.18506	0.00164	0.00036	0.00246	0.0	0.0	0.4275	0.07172	0.0	0.0	0.0	0.0	0.02742	0.0	0.20968	0.07489	0.03074	0.18814	0.17472	0.0	0.00034	0.23777	0.11596	0.84768	0.4427	0.00217	0.13275	0.11747	1.14951	1.25379	0.0	2.92526	1.73624	0.50948	0.04054	0.28323	0.0	0.01401	0.00535	0.16487	0.07649	0.0	0.52336	0.0	0.0007	0.95047	0.00287	0.0	0.0	0.0	0.0	0.01761	0.0	0.29053	0.0283	0.0214	0.08057	0.0	0.0	0.0	0.92207	0.30253	0.07131	0.79555	0.0348	0.23661	0.09813	0.05326	0.08851	0.0	0.26695	0.10397	0.0041	0.0	0.02231	0.00454	0.87436	0.16922	0.00034	0.13452	0.0	0.0	0.10739	0.06769	0.12499	0.0	0.0	0.00043	0.42666	0.00024	0.09922	0.02316	0.17749	0.0	0.09686	0.0	0.20528	0.0	0.14185	0.0	0.1329	0.01408	0.11445	0.16267	0.14866	0.0	0.27998	0.36893	0.0	0.02584	0.00021	0.03587	0.0	0.32388	0.13932	1.85224	0.23667	0.0	0.24722	0.0	0.03076	0.0	0.0	0.0	0.00038	0.0118	0.0	0.0	0.13995	0.1203	0.02486	0.66132	0.21173	0.0	0.0	0.11115	0.0	0.0	0.0	0.53614	0.0	0.02634	0.0024	0.15563	0.10208	0.27273	0.0	0.9632	0.13164	0.02581	1.00554	0.239
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae	0.0	6.20264	8.91812	0.0	0.0	15.69611	0.0	0.0	3.72857	0.0	11.57083	4.12825	0.0	8.37414	0.0	11.38552	0.0	0.0	0.0	3.63799	8.89504	0.0	0.0	7.10717	10.467	11.3264	0.0	7.99019	24.18333	38.88956	5.74239	8.48486	4.31614	6.22301	8.06364	6.18676	4.5619	11.24089	7.9347	6.03898	13.4714	11.37596	30.36495	15.52904	14.96152	12.08061	3.94045	9.35682	40.96844	8.7573	15.40789	17.62952	9.0	23.05522	10.78062	3.35059	15.44804	11.27985	7.95728	1.50233	11.07733	23.56296	7.96764	15.17375	4.80437	12.45667	5.24079	17.29243	36.3424	10.37141	22.96795	18.67191	7.82505	44.29891	14.12855	15.64569	13.94243	2.53009	33.02492	8.60667	41.30083	5.44561	5.35478	4.37351	21.17002	1.66251	18.6876	1.28502	3.52641	3.48944	2.467	0.39138	1.2881	3.04784	10.38394	0.31319	3.87548	0.42617	29.043	0.17067	0.49579	0.39265	9.66227	4.5597	10.44234	1.40072	11.19402	2.51986	0.75532	13.67611	4.73362	11.68167	12.94781	2.10195	11.88549	5.58882	0.79123	12.39678	2.69423	4.02847	1.53503	13.07072	1.76138	0.77286	0.41638	5.28504	1.2387	2.28838	5.55139	25.2656	0.11781	1.65303	3.04194	1.80341	0.0	3.53299	0.53757	0.7568	3.39885	13.29077	0.61442	2.21195	0.32677	1.80036	4.25175	0.77128	1.69752	1.85954	0.8445	3.09222	1.18248	6.23988	15.56611	4.52266	2.04273	1.10156	4.79716	0.54151	5.01585	1.3697	8.02167	1.57576	2.08509	2.37157	2.5186	13.01644	9.29334	2.501	2.69209	0.25432	1.04231	0.77381	0.84202	1.91422	39.67471	1.33701	6.92945	1.79603	3.03561	1.42111	0.96868	6.55012	7.11652	2.09104	2.91445	4.43465	1.16362	0.89817	1.6769	13.47558	0.77367	3.72622	1.96132	3.25994	1.33062	6.49141	0.89665	0.56473	8.25556	6.47248	3.45371	4.38664	2.30887	14.39304	3.0034	4.81729	0.83348	2.14504	8.8295	2.25272	1.0753	3.06886	7.14503	1.8782	1.87098	1.63762	7.39846	1.79236	5.13279	0.92134	3.81366	2.41963	3.63544	0.91254	9.26627	25.72038	14.20505	3.10807	4.02555	11.8023	13.80079	3.42328	8.38388	13.98397	11.21882	7.11959	13.7325	33.64059
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Anaerostipes	0.0	0.07366	0.00773	0.0	0.0	0.07562	0.0	0.0	0.01197	0.0	0.12217	0.01399	0.0	0.00698	0.0	0.25628	0.0	0.0	0.0	0.11523	0.4518	0.0	0.0	0.02795	0.11608	0.00225	0.0	0.00469	0.0	0.01661	0.00934	0.00912	0.01749	0.00462	0.00367	0.19567	0.00636	0.13386	0.0088	0.03149	0.06119	0.02756	0.01796	0.41646	0.03841	0.0	0.04739	0.00566	0.01053	0.00552	0.00411	0.03092	0.01883	0.00929	0.12127	0.02258	0.0924	0.01669	0.00774	0.04105	0.21033	0.04124	0.08507	0.09815	0.14724	0.00394	0.00097	0.0677	0.0972	0.03366	0.01909	0.16035	0.03958	0.0207	0.08073	0.01798	0.0	0.00101	0.08764	0.01564	0.0134	0.0324	0.01369	0.01339	0.06955	0.0	0.0	0.00145	0.00124	0.0	0.01181	0.0	0.0	0.09318	0.05665	0.00309	0.00293	0.0	0.00533	0.00161	0.0	0.00103	0.00256	0.0012	0.01195	0.07603	0.00316	0.0	0.01659	0.00296	0.00922	0.00558	0.00086	0.01385	0.00718	0.00144	0.0	0.11963	0.0	0.05748	0.00337	0.01797	0.0	0.0	0.0	0.0	0.0	0.00982	0.0078	0.03476	0.0	0.0	0.02521	0.01752	0.0	0.00041	0.00046	0.0	0.00841	0.00924	0.01701	0.01307	0.0	0.00616	0.00048	0.0047	0.0	0.00955	0.00011	0.00204	0.00537	0.00447	0.0	0.00737	0.0	0.01065	0.0974	0.0	0.00293	0.00906	0.07631	0.0	0.0	0.02297	0.05962	0.00153	0.0	0.0024	0.00909	0.00629	0.00069	0.0	0.0	0.00094	0.00397	0.0	0.00109	0.0	0.00511	0.0	0.03232	0.01023	0.0	0.00022	0.01281	0.00089	0.0	0.0	0.0	0.0	0.02064	0.00115	0.0	0.11071	0.00051	0.00018	0.00353	0.0	0.16294	0.01046	0.0	0.0	0.00025	0.01039	0.02557	0.00221	0.00053	0.00044	0.00078	0.01569	0.00504	0.05214	0.00261	0.13113	0.002	0.00214	0.01716	0.00127	0.00066	0.0	0.0	0.0	0.02154	0.01776	0.19299	0.01748	0.0819	0.0	0.05178	1.70792	0.00128	0.01724	0.13166	0.00827	0.28087	0.02377	0.03324	0.08987
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Anaerostipes|Anaerostipes_caccae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Anaerostipes|Anaerostipes_hadrus	0.0	0.07366	0.00773	0.0	0.0	0.07562	0.0	0.0	0.01197	0.0	0.12217	0.01399	0.0	0.00698	0.0	0.25628	0.0	0.0	0.0	0.11523	0.4518	0.0	0.0	0.02795	0.11608	0.00225	0.0	0.00469	0.0	0.01661	0.00934	0.00912	0.01749	0.00462	0.00367	0.19567	0.00636	0.13386	0.0088	0.03149	0.06119	0.02756	0.01796	0.41646	0.03841	0.0	0.04739	0.00566	0.01053	0.00552	0.00411	0.03092	0.01883	0.00929	0.12127	0.02258	0.0924	0.01669	0.00774	0.04105	0.21033	0.04124	0.08507	0.09815	0.14724	0.00394	0.0	0.0677	0.0972	0.03366	0.01909	0.16035	0.03958	0.0207	0.08073	0.01798	0.0	0.00101	0.08764	0.01564	0.0134	0.0324	0.01369	0.01339	0.06955	0.0	0.0	0.00145	0.00124	0.0	0.0	0.0	0.0	0.09318	0.05665	0.0	0.00293	0.0	0.00533	0.00161	0.0	0.00103	0.00256	0.0012	0.01195	0.07603	0.00316	0.0	0.01659	0.00296	0.00922	0.00558	0.00086	0.0	0.00718	0.00144	0.0	0.11963	0.0	0.05748	0.00337	0.01797	0.0	0.0	0.0	0.0	0.0	0.00982	0.0078	0.03166	0.0	0.0	0.02521	0.01752	0.0	0.00041	0.00046	0.0	0.00841	0.00924	0.01701	0.01307	0.0	0.00616	0.0	0.0047	0.0	0.00955	0.00011	0.00204	0.00537	0.00447	0.0	0.00737	0.0	0.01065	0.0974	0.0	0.00293	0.00906	0.07631	0.0	0.0	0.02297	0.05962	0.00153	0.0	0.0	0.00909	0.00629	0.0	0.0	0.0	0.00094	0.00397	0.0	0.00109	0.0	0.00511	0.0	0.03232	0.0	0.0	0.00022	0.0	0.00089	0.0	0.0	0.0	0.0	0.02064	0.00115	0.0	0.11071	0.00051	0.00018	0.00353	0.0	0.16294	0.01046	0.0	0.0	0.00025	0.01039	0.02557	0.00221	0.00053	0.0	0.00078	0.01569	0.00504	0.05214	0.00261	0.13113	0.002	0.00214	0.01716	0.00127	0.00066	0.0	0.0	0.0	0.02154	0.01776	0.19299	0.01748	0.0819	0.0	0.05178	1.70792	0.00128	0.01724	0.13166	0.00827	0.28087	0.02377	0.03324	0.08987
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Anaerostipes|Anaerostipes_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01181	0.0	0.0	0.0	0.0	0.00309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024	0.0	0.0	0.00069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01023	0.0	0.0	0.01281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
